wellLocation,Cycle_Number1,Cycle_Number2,Cycle_Number3,Cycle_Number4,Cycle_Number5,Cycle_Number6,Cycle_Number7,Cycle_Number8,Cycle_Number9,Cycle_Number10,Cycle_Number11,Cycle_Number12,Cycle_Number13,Cycle_Number14,Cycle_Number15,Cycle_Number16,Cycle_Number17,Cycle_Number18,Cycle_Number19,Cycle_Number20,Cycle_Number21,Cycle_Number22,Cycle_Number23,Cycle_Number24,Cycle_Number25,Cycle_Number26,Cycle_Number27,Cycle_Number28,Cycle_Number29,Cycle_Number30,Cycle_Number31,Cycle_Number32,Cycle_Number33,Cycle_Number34,Cycle_Number35
F18,-26.02841811,-19.68299292,-16.6905122,-10.1233854,-8.552963977,-5.919547836,-5.914536219,-0.340924328,-0.386213458,1.252838296,0.58572795,2.378201313,3.618855169,5.418976017,5.045200276,4.974650838,6.030301116,8.196200792,2.295262969,3.468627684,5.140286609,4.622871391,5.558955608,2.128507017,1.673219793,3.143657763,0.461985861,0.410609635,4.998767601,1.330494875,2.230870287,0.547162642,-4.504735347,-0.072544248,-4.516317691
F19,-32.5120973,-23.62215261,-15.46858636,-7.68592689,-8.99225562,-5.925963785,-3.014975416,-3.743409837,2.271545782,1.945851858,2.57750997,6.812839233,4.796299163,3.651534781,3.845974903,5.595929879,5.195216368,4.251924966,7.351065876,5.922630933,10.42050718,4.501881079,6.930170761,6.772380456,4.923271931,3.284074788,3.265449518,-1.253472189,1.411690743,-0.883464958,1.561559473,-0.609263854,-2.939463706,-4.821264742,-5.584062642
F20,-24.16497348,-18.7644655,-12.93436573,-10.16710234,-6.264785824,-3.942597873,-0.06669965,-1.673564064,3.03972817,1.412410305,2.399284053,5.173799333,5.276110714,7.629746235,3.936638835,6.930789829,9.683785091,6.974298638,8.811183416,6.518329511,4.913520414,5.622726742,6.165765733,5.184167384,5.679531669,3.917720577,3.830147498,2.121442676,2.728170301,-2.049643428,-1.436478724,-2.403498535,-2.137263314,-5.626055544,-5.184051797
F21,-19.23635846,-14.02911822,-8.194780834,-8.285655614,-1.00478899,-0.892385003,-0.280490372,1.393692475,3.640896384,2.164399642,3.068851434,5.094941425,4.730117376,8.435237884,5.255418662,7.413978205,6.853540657,7.000365889,6.885601358,4.015137959,5.199441815,6.687904501,5.900683898,6.008401863,6.217450404,7.492332421,0.980142385,-0.456590325,1.917600979,0.216117213,-3.693892207,0.516560841,-3.491242647,-2.494686196,-6.107641411
F23,8.009957819,12.33857948,23.9852133,32.86574896,39.15755534,48.68259498,64.28208081,80.11695678,105.6370867,153.4383456,239.800168,388.7029704,637.721165,1077.259094,1561.289952,2055.598343,2482.679156,2790.815131,3001.900444,3136.41285,3232.704769,3295.575658,3341.373165,3370.181555,3392.092297,3410.236481,3426.780128,3439.795152,3448.748838,3455.30713,3458.368899,3461.751274,3464.778927,3464.815965,3461.403831
F24,-9.322918328,25.31687098,41.31762972,61.27806301,70.10029422,86.83443739,104.3685907,126.7497944,154.3236634,202.6441059,287.6888387,423.4267723,662.3826047,1086.976292,1569.34052,2077.956809,2538.003452,2881.10794,3125.137928,3281.765683,3397.136395,3474.661063,3535.327091,3576.672297,3610.393623,3639.603395,3665.69532,3684.451704,3699.689229,3715.195506,3731.894615,3741.179088,3750.591849,3756.135123,3762.799208
G1,-40.36275621,-21.64538165,-7.732481822,3.467272596,11.53146211,14.45336032,11.6779858,14.01610284,11.70105661,4.479499697,2.712142401,-2.569757651,-7.314733368,-12.17279852,-13.62647857,-17.32839081,-12.8738488,-8.701308831,16.28709828,64.05683779,149.0066053,319.2992867,582.9354948,946.2863732,1374.801225,1757.990789,2054.865972,2239.802489,2335.425295,2376.181148,2390.042444,2391.40143,2387.455017,2378.58415,2367.030964
G2,-14.01767265,-8.527837086,-2.932367788,-0.387229795,2.026641774,6.643413071,4.379848709,7.53864956,9.708479827,6.365148917,2.578277089,2.355324901,1.403753943,0.242382448,1.105898972,2.041370578,3.181638755,12.77451596,24.22294142,62.04259539,115.6968536,223.5445885,410.0936961,683.3448273,1126.718345,1588.969272,2025.434723,2354.033076,2544.843202,2632.104708,2659.712318,2666.221482,2659.190376,2645.975534,2629.429075
G3,-16.95623814,-7.724045207,-3.42613483,-0.173860611,5.2796382,7.483390926,5.856976268,6.450175516,7.077091769,5.262961294,5.868915657,-0.236747104,3.240136334,-1.870113953,-1.100210491,-0.773341053,3.546854942,13.26862587,26.72343058,68.35638402,127.8889741,250.0825614,455.0152205,766.5820051,1250.990924,1750.769014,2217.577329,2562.712721,2762.48954,2853.338186,2881.165597,2882.950483,2871.882707,2856.364354,2840.926021
G4,-25.76682614,-10.7990239,-3.398553664,-0.164866316,4.409577028,10.32640779,7.693159698,6.616429546,4.624212549,5.561073857,5.304704663,0.495558538,1.098872813,2.839062099,2.192777717,3.837544045,13.06166029,29.38855419,66.70493734,133.119202,249.2637999,461.1791863,801.6409136,1281.899248,1781.336529,2250.076387,2614.05515,2847.067953,2977.822071,3044.479481,3073.537746,3083.044096,3079.53177,3069.357947,3055.64449
G5,-14.55433708,-7.213879457,-0.038311645,1.330559908,1.882214677,5.556054681,6.89045861,7.081524793,9.112845071,3.298248682,1.451806152,1.289948317,0.711067851,-3.230837442,-1.619909997,-3.69098122,1.040362548,9.19517432,28.45646802,63.61242599,126.8420077,251.2314192,465.0768164,788.193787,1277.072813,1774.34354,2231.010223,2570.726718,2774.587359,2881.323667,2927.632083,2947.354381,2946.813916,2936.562787,2919.296945
G6,-23.25974842,-10.24080067,-5.255165939,2.791534905,3.728317711,6.70133475,8.721271463,7.522585949,9.076430887,5.771212223,6.389303684,-0.317603604,2.346441929,-1.511186475,-3.765664977,-6.250585246,-6.523236364,2.389024326,9.724008991,39.30853348,78.12654052,161.1767525,300.112526,529.015069,882.6870104,1420.264524,1963.895482,2445.969057,2766.247996,2906.750246,2923.299306,2891.981723,2852.710217,2819.361598,2793.395632
G7,-40.93555673,-18.79030639,-10.20028193,0.937813594,5.562423311,7.142242209,12.64089438,13.20115638,10.39352966,4.723205218,7.085303925,3.023755477,1.645154655,0.143416839,-1.602673482,-3.688388806,-3.258990068,0.874085829,11.38339254,32.09250022,70.64424863,151.7053428,292.3573106,512.4828156,863.6377065,1371.62099,1877.153464,2326.351032,2649.729606,2840.882312,2932.333934,2966.647219,2966.478952,2952.468821,2933.483938
G8,-55.69767484,-25.7572524,-8.071336954,-1.4045556,4.019326419,7.298234899,12.3273301,11.97642372,11.64316406,2.311356076,3.153004571,3.804084713,2.918112341,-1.027324021,0.270596406,2.395765522,4.919844381,20.56386964,40.21945903,94.79511028,177.1157243,339.9949492,610.0496634,1016.428625,1465.256888,1918.92874,2293.933994,2544.741341,2685.33501,2752.555772,2780.876936,2788.291725,2785.630373,2776.623474,2766.899285
G9,-13.90394814,-10.26146251,-2.272073139,0.810567204,1.410300556,5.942479132,7.93458775,7.393736132,5.720081355,6.930696118,8.249995901,2.832372623,-2.569487665,2.600480768,0.416614911,3.431705808,4.526375979,15.02607846,33.15032429,82.44952239,159.1109422,309.5485543,560.6993506,937.5620454,1479.165563,2016.822233,2500.753554,2850.203488,3061.278055,3169.495008,3220.778881,3240.222092,3240.141376,3226.898546,3208.39659
G10,-46.5618447,-14.96385139,-4.862726718,0.902025042,2.453451454,10.30850995,10.72926082,9.598418095,8.930115204,4.640811789,3.119896145,1.693733908,0.585504302,0.868494054,-6.622951098,-4.608331338,-6.668181693,2.833121928,16.31583726,49.39487164,100.4394137,212.1656417,401.3394577,685.8362945,1145.962658,1628.024078,2090.929938,2435.59809,2635.176167,2718.089311,2738.828379,2735.727718,2723.582175,2709.112659,2694.044465
G11,-48.84394262,-21.63148747,-7.840515044,0.59041007,1.560957692,9.528746547,14.42194562,11.29668233,10.8066337,5.615667745,5.622848376,0.753266862,2.296332895,1.261387218,-0.622304782,-2.623592731,1.304347213,17.09593663,31.65715077,81.48314525,165.2856474,324.3138993,586.468875,962.2019606,1490.450999,1995.484253,2428.364794,2727.72451,2900.856705,2983.388507,3016.543717,3022.201502,3017.014502,3004.227417,2990.263726
G12,-26.59370602,-17.76585177,-5.862710526,1.292516688,5.826145803,5.782080807,8.6432832,10.79095374,10.91402471,4.025109932,4.462298144,0.527738109,2.239555311,4.226076931,-0.767810065,-2.248252838,-0.315682969,9.397804386,23.6800076,70.60913206,136.0339362,269.4297314,496.8109013,820.0037132,1298.990363,1772.308677,2196.646847,2504.503236,2692.482844,2790.415154,2836.410988,2855.001035,2854.481385,2842.686812,2825.707424
G13,12.22873033,0.323798218,1.200608209,-0.595544458,3.427501677,7.523927337,6.374213487,5.584242512,5.058994512,1.69546031,4.25912705,-0.703583377,-3.988655297,-5.874263534,-5.151238471,-4.503067364,-3.134261136,1.555526189,16.50424756,51.21617564,101.7347098,212.455288,398.1159558,669.8514791,1095.775877,1548.864804,2001.505795,2377.084219,2646.195694,2821.107279,2930.036176,2998.841274,3038.049499,3052.149171,3053.212728
G14,11.81457271,-0.274190584,-2.343281655,-1.536290176,3.352364665,7.21362699,5.000990762,5.07099319,8.53742639,4.534938072,6.295440196,2.052367486,-0.811859309,-1.879394265,-6.568011981,-3.700817927,-1.813623593,2.87650825,9.584467974,34.16183197,70.45877794,149.586618,284.5771597,482.5317053,792.1885544,1232.6382,1679.086548,2097.533057,2432.095287,2669.456417,2826.550335,2933.81944,3002.931783,3038.900454,3054.580714
G15,-23.88454558,-13.29743322,-6.699808264,-1.884086857,3.670064656,5.910393578,10.72842367,10.64813526,9.405533661,7.491665275,6.983562713,-1.070231847,-0.025775444,-4.695780636,-3.058025588,-3.049083439,3.387853591,14.83968119,35.67042854,89.18328297,167.766628,334.7631049,604.7961355,1001.499748,1445.906994,1907.091175,2305.737754,2595.632676,2782.578024,2895.927347,2964.946397,3008.719332,3032.117354,3038.95691,3035.278462
G16,-13.18597437,-15.43827214,-8.975268981,-0.191357293,4.857763715,5.342014017,8.148633637,10.38021495,11.15255353,4.229172792,5.453200351,-0.191232709,3.553432504,0.025860761,-0.301990005,0.30380127,0.436809372,10.07213957,25.13636169,60.2940045,115.076197,236.4760764,430.0694032,698.3882797,1109.578934,1535.023186,1947.902804,2283.370386,2522.295453,2679.704339,2784.283688,2858.823433,2905.079419,2929.097252,2937.855674
G17,16.63993379,18.04016476,22.23860302,29.6514707,37.63266795,44.98960496,49.69149536,58.84239697,61.87154636,63.94103125,70.18207296,68.3382091,75.0449728,81.68374789,83.07720982,86.54499859,87.00031428,90.9971138,91.6309797,98.56601586,93.98695893,99.28730936,102.2139776,102.3326247,104.0775615,108.0462624,109.4342868,111.475975,112.6742374,117.4854776,118.1578062,119.291592,124.7724874,123.7921523,122.5395908
G18,-42.31039236,-27.95489313,-20.4711101,-14.68277345,-9.57638467,-9.038982745,-3.482917774,1.373099577,-0.265680876,2.157440629,1.898513255,2.841907106,4.849665716,5.958350981,8.816148442,9.41257903,5.271220444,5.181573738,7.393441047,6.896947248,5.591010872,5.009685932,9.121245636,6.205595588,5.017664602,2.546096577,3.222783184,1.587529448,1.602059979,1.926447156,-1.673482248,-0.710405215,-2.136044372,-3.93467036,-8.189093484
G19,-36.5806102,-21.98235025,-17.50915604,-11.16618834,-9.222626762,-7.200561544,-0.646424135,-1.916685305,1.63009436,1.411568352,3.9566115,0.709590474,4.831571908,8.026698258,8.529139585,4.336811691,5.792955276,6.497936282,7.782668588,6.583798279,1.017004056,8.602205415,1.057175153,5.193506154,3.248162896,2.436230312,2.812621591,3.208540178,2.434659959,0.707075511,1.977464038,-3.049638638,-1.091740935,-3.122833358,-6.113011822
G20,-36.26554715,-21.45360029,-14.43644474,-11.62630559,-7.400805133,-4.527297655,-3.090625994,-0.762896441,4.902079243,5.15897153,2.422139557,3.879756522,4.825356429,6.056704223,11.5389358,6.612260324,7.152412456,7.873495004,8.754828104,8.588083946,3.494152007,6.770103313,5.568559504,6.643875052,5.705951361,4.674182753,2.485063362,5.829148556,-1.7975566,-1.88575157,0.481159115,-0.615708963,-2.978621005,-6.600544869,-6.638788949
G21,-23.40400009,-16.05457516,-11.19192319,-5.295228565,-9.110546446,-3.103126381,-1.016941869,-0.846135245,-0.071266723,3.591347501,2.589704905,4.76782357,3.080174847,4.637608894,8.185545089,8.236060974,3.284468664,7.668629887,7.449838005,10.80662379,4.985123436,6.715163696,7.310857948,8.583517169,6.466645909,2.861719586,2.801469274,3.067742692,1.499719499,-0.148928204,1.180961673,-2.557739903,-4.916524051,-5.170352475,-6.50526821
G23,10.44366224,4.099363292,6.148155898,2.713703193,1.189378253,2.128354088,3.787435838,-1.739702822,2.615696519,2.32630705,6.692558101,17.62145418,42.20768554,92.22202965,181.3988882,334.2220017,594.284535,1037.162901,1538.761272,2049.433469,2504.977333,2839.389692,3069.962327,3217.088418,3311.619097,3379.891081,3429.350508,3465.394267,3490.752823,3506.593658,3514.961437,3521.860079,3524.939687,3525.308281,3520.249159
G24,-21.67227179,-3.609998517,1.744124485,5.061276827,5.13625847,5.17793862,8.15208185,3.928698734,1.493902087,3.716387321,8.145406036,20.17144312,42.26569115,91.12059809,174.6520102,323.8195506,572.3589796,973.2897356,1465.494901,1925.718997,2323.354507,2605.28373,2796.820306,2916.966716,2996.495642,3052.502668,3094.909998,3126.358339,3147.510787,3160.94596,3170.011657,3176.765983,3180.019834,3178.861453,3176.319952
H1,-75.41938195,-43.58788161,-23.33065043,-7.274544535,5.734642088,14.69250392,19.40532923,19.9315245,19.27427626,13.49081362,16.55359207,9.127095364,8.77567968,1.015671235,-4.394688456,-3.151592945,-3.782826853,-1.548997781,8.78517602,40.59047394,90.74725959,196.59169,386.9303956,670.9993696,1141.932051,1640.751473,2123.484306,2494.518407,2722.617078,2835.50228,2883.176257,2899.164043,2901.130115,2891.899876,2879.743254
H2,-6.38572362,-0.005215069,-1.14694566,3.835951906,1.513175151,8.751013333,9.211751452,5.43799351,7.120227598,2.939580003,3.033828209,-0.35261713,-0.98373075,-2.566119197,-2.319467157,-0.607155705,7.066040398,21.94430352,47.64904546,107.7064645,203.1755927,382.3592607,677.9836652,1111.013714,1569.943389,2010.176161,2354.563919,2574.68788,2692.413275,2748.180197,2770.903679,2778.482161,2776.138749,2764.808334,2749.32378
H3,-30.70660757,-12.85790384,-5.991139373,2.631088227,4.564460138,9.323124946,7.783480613,8.342503126,7.821877345,3.574112188,3.677051035,0.796711924,-0.25390062,2.52870042,-4.058370125,4.240478936,7.978025921,18.92632547,37.60426335,90.55032691,180.4408782,342.2861605,620.4808418,1064.287932,1566.097125,2085.325215,2520.313773,2806.961519,2955.264874,3013.439232,3028.719194,3027.519817,3021.358288,3008.573524,2993.337254
H4,-33.53336971,-16.88713708,-8.444316916,-1.292998995,5.680170322,10.11837959,11.3756367,9.910030614,9.192797474,6.05312269,6.966532208,-0.579963158,-1.381770005,3.899224813,-0.601519012,1.338535628,4.83609421,18.69674895,44.08277292,97.89760477,185.2048547,354.0259436,633.185552,1064.331454,1545.20328,2031.297006,2431.122233,2687.550996,2817.291765,2865.642374,2874.827877,2869.372172,2858.516636,2843.786037,2828.452032
H5,-17.63137903,-17.34672635,-6.882414203,1.809436479,3.835583204,10.78474363,9.697870006,8.668573976,9.93890166,4.885526221,5.100587354,0.673205842,1.875558777,2.564169815,1.014028704,-0.296802202,7.724887838,16.23563891,35.24016813,80.77717288,165.4851247,313.5593849,561.7554693,928.0872359,1440.250969,1935.849707,2359.098632,2646.871755,2797.360505,2857.267712,2866.896131,2859.799412,2845.911578,2829.377372,2810.253719
H6,-34.3515841,-15.37240758,-2.066841535,1.234703586,5.468396362,9.088976678,10.08500547,8.110178952,8.637436349,2.646048319,3.638400945,-1.998474179,-4.099876097,-6.333358492,-6.264710282,-6.164713231,-1.725417646,19.84486348,48.76146588,121.7675832,233.524799,451.135053,791.0216492,1251.995405,1716.676834,2133.621652,2440.908604,2622.979403,2714.946672,2753.281815,2764.469761,2764.888543,2756.825755,2742.401239,2721.568628
H7,-28.98604054,-14.01464992,-3.485797882,-0.67842875,5.234605279,5.354641125,8.316082151,8.729182907,5.277090466,2.112385826,4.00495868,0.457247698,0.117856831,1.858955194,2.799418513,1.886826216,15.98729581,38.69013641,79.79646141,164.6504387,301.7073749,545.9011502,901.7624625,1305.668172,1679.9933,1983.636878,2190.192399,2311.052511,2375.652672,2408.34975,2422.611146,2429.105799,2428.203044,2422.059853,2411.672799
H8,-47.48108086,-19.72310223,-4.881432624,-1.868572873,5.443767848,8.21796401,9.631473885,9.435328165,7.63106776,8.408329228,4.906497272,2.264998137,-2.026463668,2.443739336,1.227769843,6.203457433,17.63447441,34.95747378,78.80849823,168.2922078,312.1105923,570.0457001,955.9330375,1423.633525,1868.182716,2240.619749,2500.020174,2656.017951,2743.05441,2788.37869,2809.678651,2817.242944,2816.432301,2806.509548,2791.70557
H9,-7.180928271,-12.02909753,-6.24436075,0.758663286,0.952512818,10.29307405,9.838642481,7.42069023,10.12204179,9.57398276,7.510783692,5.470324898,3.297033145,0.499244787,1.795575871,-1.339358695,-1.909939434,10.8189291,22.11715007,55.89599635,106.7739753,217.2290512,397.5530993,678.5243072,1129.000537,1609.849703,2081.817797,2452.571788,2685.648424,2803.833648,2848.828661,2858.384781,2848.113168,2831.618739,2814.109224
H10,-36.25262349,-18.98587365,-5.871737161,0.318113291,3.328012193,11.48389083,9.870850078,5.154735714,8.277797185,5.569768037,4.521006464,0.598783369,-0.973069338,4.024894626,1.063328962,-0.190129683,0.655108955,18.25232979,40.33868536,86.22677171,163.584819,314.5261985,564.5221585,924.2691499,1423.951758,1910.353746,2338.197193,2644.893973,2835.234257,2935.46399,2981.663763,2993.840262,2992.001606,2982.208177,2971.416248
H11,-42.1859984,-18.41562914,-4.647855947,-1.253856726,4.259160989,9.080109352,8.908294664,15.63508225,7.978830859,5.104456283,4.528598736,3.195131432,-0.539427995,1.541162601,2.379512534,2.946954799,11.41894349,27.58030309,60.46888485,133.931773,245.4897479,461.9703594,802.6308159,1266.624214,1738.015663,2163.591512,2476.852735,2660.156062,2748.059176,2778.061474,2780.539478,2773.828114,2763.528807,2750.274779,2734.387075
H12,-12.89802569,-12.98201041,-5.571687414,-4.203895525,-0.578656344,8.090516016,9.863282426,14.10180418,12.73017487,8.307784699,6.442064995,1.152607811,0.550132368,2.575728542,-0.245062019,-1.586992506,-7.715080225,-5.394780175,-3.468103009,7.009037908,25.73413205,69.70431138,141.4543277,262.4706158,464.8883591,791.4215923,1259.856692,1725.293847,2131.813375,2422.474611,2591.209396,2676.385447,2704.970477,2697.841075,2672.549206
H13,9.208982244,-0.512888607,-5.924279383,0.469432861,4.165850841,8.362777553,6.28782575,8.912066641,6.393744218,2.316477799,3.257786695,-3.613674761,1.234196398,0.120218113,2.599984824,4.338974451,4.003866421,16.8279431,37.05501926,80.30544133,147.1104415,284.2409441,513.9602156,839.1694034,1299.503882,1760.122484,2185.749537,2514.498098,2739.618311,2881.105829,2967.039869,3021.106505,3051.439891,3063.127966,3062.320223
H14,1.142173497,-10.69712495,-4.981188092,-3.366463854,-0.325983552,4.485175491,8.01646693,8.069775195,14.00940703,6.103635746,7.455725818,3.96694682,3.336732692,0.086373507,-2.241636436,-1.11107522,1.081623513,0.303154514,9.470816598,26.60644613,52.23347544,114.4140155,224.5014487,388.2984103,648.3187793,1045.256458,1462.980493,1872.877522,2214.236915,2462.986012,2628.298906,2738.884314,2806.134831,2838.718018,2847.173087
H15,-0.835833971,-10.48521151,-7.210811614,-2.597630533,3.504861121,9.10115978,6.796469524,11.07817179,9.902481762,4.084987983,3.318062244,2.233960805,4.16769868,1.63506889,0.048502527,-1.505791605,-4.317835229,-0.31386124,7.878293118,27.15852479,59.64098072,131.7489333,248.8720671,425.4093878,706.5749773,1118.61165,1542.638715,1949.164607,2280.688253,2520.518696,2681.881024,2792.337573,2865.900793,2904.860319,2920.696913
H16,-15.73391098,-12.06525218,-9.537847957,-1.455293748,6.132764213,9.290309125,7.535404954,10.68657816,9.247887667,4.510787852,2.383927242,1.639877251,-0.449888982,3.859188113,-3.006473818,-1.585462443,2.120791824,12.58097979,24.97745328,70.20506648,128.2275489,255.5105193,462.1179176,746.0173372,1148.20068,1543.515087,1903.775158,2177.665069,2363.376468,2478.442355,2552.74399,2601.757019,2629.842781,2639.357662,2637.901292
H17,10.07719799,6.17968465,13.36307755,17.81743673,24.38654384,36.54420348,39.67279812,48.28576169,51.83941,53.00869477,58.64347123,63.67108034,65.63200853,71.51785044,71.16287333,75.96188362,79.06580624,80.58871025,80.13326086,84.84981477,89.61526076,88.17982958,90.85151714,92.43514707,97.01730618,100.0314839,99.50936507,99.50724925,103.8385643,107.3315223,109.0137942,109.0448592,110.5173837,111.7969804,110.9755409
H18,-30.31348829,-18.21724144,-12.52627047,-8.65096741,-2.60206975,-2.656990352,-3.984832809,2.731209611,4.430301307,2.624469955,4.85073339,8.237150253,5.869919428,7.061875619,6.131437223,8.714980004,5.754765279,8.217595215,6.802425109,7.297694649,8.73886109,5.905229667,6.814172363,4.05313705,3.698676071,5.627674628,3.171225207,2.222837436,0.951580329,2.797953594,-2.552451108,-3.148175626,-3.367823348,-7.018800802,-7.930885144
H19,-26.09238741,-14.62393042,-13.78166909,-7.095690149,-7.136412555,-3.017368093,0.004168573,2.167500207,3.400745464,1.991832631,4.198138663,6.457298797,8.547048896,12.82071113,6.568857012,6.568768289,9.010670041,10.52169465,6.160067668,11.55623342,8.850593854,5.873889882,7.154491445,5.073141813,5.776982289,5.231238433,0.339811201,1.784985032,3.015108085,-0.595051544,2.180707202,-3.398857921,-7.091703784,-6.353253645,-7.717950039
H20,-25.42978777,-17.62360587,-11.85070595,-8.150591617,-5.603057872,-2.57541961,-2.19080859,1.41310471,-2.677819857,3.0094759,5.782520023,3.945201607,6.925427633,5.869079753,6.8743108,7.595089906,8.59772381,6.811928326,9.287822288,5.830685668,4.820098997,5.165426453,4.883149279,6.150511086,3.586596552,3.817010897,3.806938765,3.7071563,0.449923659,1.138199815,1.591605357,-0.988061724,-7.296064001,-2.041043957,-4.491119363
H21,-25.24495999,-16.03081553,-10.6263608,-7.112086821,-6.050708687,-5.927114926,-1.904574291,-4.020194969,2.66019488,0.973962166,0.14490292,3.643115659,2.293365847,9.215590236,7.042356496,8.099861457,5.042455132,8.355315681,6.182736747,5.326727379,0.938190841,5.514935236,5.216214638,6.717622934,6.42121474,4.798352815,1.348759726,2.934608964,3.187164397,-1.269590556,0.777341516,-4.59253317,-2.215756503,-1.053523656,-4.965900527
H23,-2.847741977,2.144035524,3.511953304,4.630661964,3.929574619,2.069896661,2.177388486,-0.296336065,3.665724983,5.996942609,11.41326955,28.39885897,66.42464211,131.4609413,259.5102457,476.1900661,820.8303945,1338.608706,1863.782596,2331.450456,2697.074569,2936.001776,3091.790726,3185.730846,3244.495419,3285.960304,3316.531234,3338.41584,3354.369324,3363.66344,3366.855269,3368.436265,3366.018162,3362.437931,3353.91602
I1,-24.59632186,-16.47129142,-1.990905695,4.394470514,8.993055859,17.27240647,16.79940264,17.98304803,12.43304995,2.452746229,-2.432269918,-13.32400845,-17.5529535,-26.86559824,-30.67960097,-37.96334189,-35.44589027,-22.96238556,-0.437697141,62.9785951,168.8009261,374.4156446,704.8784072,1166.470753,1637.867879,2071.269164,2400.546627,2611.112097,2727.487558,2784.908207,2804.393135,2808.203195,2800.864231,2788.608803,2772.454695
I2,-8.524353092,-4.006332168,1.035833234,1.71178862,3.756963904,5.33875482,7.383462194,7.885111783,5.200141161,3.243287652,4.012766273,-0.477974646,-0.734304733,-3.379680275,-2.184921307,-3.960050174,-1.771097858,4.118009486,16.43957493,41.3811617,85.57999922,177.0637651,332.6432372,573.6507704,983.9137746,1437.424958,1905.093537,2293.490276,2551.970226,2690.225051,2750.710355,2770.0758,2767.179011,2753.238402,2739.389065
I3,-18.64699709,-10.11743999,-4.214727355,3.208623857,-0.312025063,6.693375673,9.69381927,7.789219587,8.096451206,6.385294513,4.851286423,1.856249977,-0.344925978,-0.975380797,-3.571514283,-2.862140599,1.440208009,10.5484574,26.67049051,63.12740709,127.885816,250.5998073,462.2777175,784.0940421,1288.924399,1810.639934,2300.069406,2659.661351,2864.632374,2951.390074,2974.760335,2972.931075,2959.506938,2940.952622,2922.212437
I4,-15.16890569,-5.417656422,-4.746132145,0.512851708,2.770981512,7.27707425,8.247145961,7.736369694,6.172784744,3.054598889,8.64355701,-0.845592001,-0.190289338,-0.932214293,-0.595382616,3.413494733,9.836449925,28.91507862,62.34938944,122.6463914,239.5911897,448.7430355,779.5294583,1242.527699,1720.336273,2162.470226,2494.380726,2695.199031,2796.657054,2840.183741,2855.171668,2857.233548,2851.467808,2841.108316,2829.295401
I5,-22.77335193,-9.620911775,-4.877876723,1.957304321,5.339531321,5.06950583,5.46492602,6.930192114,6.75700074,4.610318099,3.556772709,5.734866945,-2.12260314,2.978992517,-0.06451103,2.445289842,6.676673978,15.48794822,39.64457482,81.79292486,157.4342367,303.7836986,550.0381108,914.9395235,1450.528318,1982.355899,2455.748812,2790.942791,2981.18675,3068.973101,3102.742996,3111.850029,3106.794407,3094.530487,3080.017036
I6,-38.1191841,-13.93858152,-7.514453842,0.659828639,6.706586893,7.778542352,10.62671098,9.069075332,7.963232689,7.544057027,3.006768874,0.946646618,4.552366234,1.643457682,-0.687899318,-5.294778783,2.582779414,15.78084741,34.63162385,78.81893839,157.9302712,307.0407908,547.0846313,906.2349251,1417.105589,1918.708057,2358.333022,2660.663239,2825.988497,2896.357418,2917.403663,2915.506302,2903.473265,2887.220228,2872.527393
I7,-13.15231078,-5.608317863,-5.464250697,2.843567241,2.809820737,5.591606139,7.643077151,8.515694916,6.07624775,1.70020214,5.973769981,1.237205439,-0.092770354,1.465053294,1.489123189,1.271363364,9.721573174,21.864877,42.62238494,87.94966801,162.4725549,309.8256803,565.7457112,936.732299,1477.473048,2014.185991,2490.277034,2827.858046,3021.792339,3115.896816,3155.97168,3170.542135,3171.339195,3161.308966,3144.805626
I8,-39.62135218,-17.30055729,-6.984195942,0.415866307,5.464643573,10.5137696,6.382096006,7.224600268,9.975675065,7.887075116,7.191335676,1.784687273,-1.714383399,2.053362299,0.421624181,-3.543273329,-2.649862034,3.654049109,13.79693316,37.61944667,78.11879069,162.5215592,305.9312822,528.1336619,885.8817051,1392.984924,1894.851981,2330.002376,2624.350038,2775.627976,2828.764258,2835.801588,2819.536666,2799.269891,2780.404766
I9,-9.373846542,-7.741768234,-8.311539488,-0.422976055,4.603853581,7.627847555,12.82206008,9.535839034,11.863285,5.692796605,5.834962831,-1.112490199,0.158315261,-0.941716184,4.044447327,2.457773215,3.095212674,16.11090727,36.69724144,86.92828719,171.9472984,338.2274373,610.5111654,1037.470171,1513.099739,2002.245821,2412.528407,2689.755834,2840.844529,2910.561262,2938.458875,2949.552019,2947.241768,2938.181969,2925.595588
I10,-26.08980769,-8.336328326,-3.464488356,0.526000958,3.912640626,7.292460651,7.761156426,6.291830773,8.1127469,7.671982017,2.656522928,0.246976938,1.18921989,0.29159993,-0.3169393,1.909383491,6.263792977,28.58717596,60.84094764,131.9938075,243.6130358,464.2654373,805.6341785,1301.456113,1817.020175,2301.302078,2673.071731,2905.014915,3027.083675,3081.490899,3100.644115,3103.311086,3099.005952,3089.802573,3078.005429
I11,-33.98234135,-20.02498,-10.18878703,0.900084181,0.49421064,11.91790216,11.3025329,9.09846172,11.25133846,6.084857989,6.677439177,1.957101893,2.97884975,-0.498167014,1.340196686,-0.5103077,-3.449775668,-1.222000077,5.911926148,25.18288869,48.10142929,101.1415832,196.7789179,350.9847352,607.8550033,1033.70845,1514.469133,2014.541499,2431.979784,2710.266333,2853.474591,2904.841124,2901.727989,2875.008142,2844.04436
